business_id,business_name,address,city,state,postal_code,latitude,longitude,stars,review_count,categories
01VPJkcU0m8WzlA7dCEpVQ,Tea Space,"3466 S Decatur Blvd, Ste E",Las Vegas,NV,89102,36.1267709351,-115.2076159086,4.5,295,"Food, Restaurants, Coffee & Tea, American (Traditional), Juice Bars & Smoothies, Bubble Tea, Taiwanese, Tea Rooms"
NRn6yqCq3yAh7NtKBt79xQ,Martorano's,"Rio All-Suite Hotel & Casino, 3700 W Flamingo Road",Las Vegas,NV,89103,36.1164467,-115.1848942,3.0,180,"Italian, Restaurants"
Fy4t2XHIRKwMk_ocCZze0Q,ENVY The Steakhouse,3400 Paradise Rd,Las Vegas,NV,89169,36.127397,-115.154047,4.0,508,"Breakfast & Brunch, Steakhouses, Restaurants"
1_eNhr53_bTPy11vvVL4Hw,El Tinajon Cuban Food,3762 E Flamingo Rd,Las Vegas,NV,89121,36.1153713947,-115.0930788741,3.5,44,"Restaurants, Cuban"
EsVVTcYO9DhSK2oxakctjw,Amano,5601 N Tenaya Way,Las Vegas,NV,89130,36.2635975,-115.2511428,4.5,130,"Restaurants, Pizza, Italian"
Qor28v4BlhSwtN8DSvah9g,Pepe's Tacos,1401 N Decatur Blvd,Las Vegas,NV,89108,36.185178,-115.206437,3.5,174,"Restaurants, Mexican"
gBfPyzPRmeOaj3SdcIj0Rw,Sushi Roku,"Forum Shops Caesar's Palace, 3500 Las Vegas Blvd S, Ste T18",Las Vegas,NV,89109,36.118966,-115.17305,4.0,1177,"Restaurants, Japanese, Sushi Bars, Bars, Nightlife, Lounges"
Ay34xZOFax3X23zaA3nwdg,Roma Deli & Restaurant,5755 W Spring Mountain Rd,Las Vegas,NV,89146,36.125388,-115.219571,4.5,290,"Italian, Delis, Nightlife, Bars, Restaurants"
UXkD2CbW8BnTpYyUTsrCTQ,Del Taco,2320 E Serene Ave,Las Vegas,NV,89123,36.0207309,-115.1211241,3.0,50,"Restaurants, Mexican"
2Q9Mgkc7iFHuKoD_z7kJkQ,Lokuras,"3685 S Decatur Blvd, Ste 19",Las Vegas,NV,89103,36.122741,-115.208699,4.0,65,"Ice Cream & Frozen Yogurt, Food, New Mexican Cuisine, Desserts, Shaved Ice, Restaurants, Mexican"
Tf13Wexrt6WmNw-CDW5Gyg,Meatball Spot,"6605 Las Vegas Blvd, Ste 145",Las Vegas,NV,89119,36.0683629,-115.1726642,3.0,213,"Restaurants, American (New), Italian"
7fxebHYUwIF6CakxSr70iQ,Carnevino,3325 Las Vegas Blvd S,Las Vegas,NV,89109,36.1248436068,-115.1686550577,3.5,1367,"Nightlife, Wine Bars, Bars, Italian, Restaurants, Steakhouses"
S6V63OzrCaj22BQJeKBDCw,Taco Time,8050 Dean Martin Dr,Las Vegas,NV,89139,36.043512,-115.186375,3.0,42,"Restaurants, Mexican"
Bh3duLU3aASnt2TZ97TJnQ,Chess House Cafe,"6430 W Lake Mead, Ste 160",Las Vegas,NV,89108,36.1963538,-115.2344876,4.5,42,"Cafes, Restaurants, Coffee & Tea, Food"
FdU-T-vgsQtkzivylI9_gw,Island Flavors Cafe,"300 E Charleston, Ste 101",Las Vegas,NV,89162,36.175,-115.136389,2.5,5,"Restaurants, Hawaiian, Caribbean"
uuGlYAIvYAX1q1KhpY6dtA,Brand Steakhouse,3770 Las Vegas Blvd S,Las Vegas,NV,89109,36.1047801463,-115.1749268102,4.0,491,"Nightlife, Bars, Steakhouses, American (Traditional), Restaurants"
UZYTFPPJuO2qOP1S2NkAtQ,Catfish Alley,3743 Las Vegas Blvd S,Las Vegas,NV,89109,36.106542,-115.17204,3.5,4,"Restaurants, Southern"
bXvr9e0_TQ83RI3nZwDdsg,"Oiga, Mire, Vea Colombian Cuisine",2580 S Decatur Blvd,Las Vegas,NV,89102,36.142935,-115.207747,3.5,107,"Latin American, Colombian, Restaurants"
TQFeyV5Ll449uQd3JprHcg,Hooters,4321 W Flamingo Rd,Las Vegas,NV,89103,36.1144832,-115.1948136,3.0,123,"Nightlife, Beer, Wine & Spirits, Food, Chicken Wings, Sports Bars, American (Traditional), Restaurants, Bars"
k1gDqlaVXilVRE2MxFR3HA,100% Natural Mexican Grill,7455 Eastern Ave,Las Vegas,NV,89123,36.0540651,-115.1182612,3.5,10,"Mexican, Restaurants"
i914BRmIlPSjJpW5B_cS8Q,Joe Maxx Coffee Company,"10445 Spencer St, Ste 110",Las Vegas,NV,89183,35.9994149706,-115.1280581886,4.0,16,"Food, Breakfast & Brunch, Restaurants, Coffee & Tea"
cNBTDuIAQkqRLl_OxMl-2w,Felix Hot Dog Taco Shop,1516 S Las Vegas Blvd,Las Vegas,NV,89104,36.1524766,-115.1519918,4.5,7,"Restaurants, Mexican, Hot Dogs"
z83HCJLwq6xeohRPYdiebg,E-Jo Korean Restaurant,3429 S Jones Blvd,Las Vegas,NV,89107,36.1266465,-115.225189,3.5,16,"Restaurants, Korean"
3ZHyw0d8mk0HOEP7v4fW1A,Krung Thai Restaurant,4130 S Decatur Blvd,Las Vegas,NV,89103,36.1145279,-115.2076743,4.0,230,"Restaurants, Thai"
750iLCqKvDnIWzRSRSUlrg,Bob's East Side Deli,2900 E Patrick Ln,Las Vegas,NV,89120,36.0794813,-115.1111868,4.0,100,"Breakfast & Brunch, Delis, Restaurants, Sandwiches"
RxZpGcmMmUUlLn8c6RTk8w,My Healthy Meal,"10220 W Charleston, Ste 2",Las Vegas,NV,89135,36.160552,-115.318872,3.0,10,"Restaurants, American (New), Vegan, Food, Vegetarian"
6HdzmAatFoB8UDep4n9QIw,IHOP,5170 S Fort Apache Rd,Las Vegas,NV,89148,36.09514,-115.29689,3.0,100,"American (Traditional), Restaurants, American (New), Breakfast & Brunch, Burgers, Public Services & Government"
yfxDa8RFOvJPQh0rNtakHA,Pho Kim Long,4029 Spring Mountain Rd,Las Vegas,NV,89102,36.1261943318,-115.193445287,3.5,3013,"Vietnamese, Restaurants, Chinese, Korean"
zFzuJf6G8l1YWjqcmu_PgA,Salvatore's,9090 Alta Dr,Las Vegas,NV,89145,36.1691517,-115.2913521,3.5,55,"Salvadoran, Restaurants, Italian, Latin American"
xHEqgRS_p8ZE8GTgcJc2Hg,Jack in the Box,7980 S Rainbow Blvd,Las Vegas,NV,89139,36.0433007,-115.2428704,2.0,24,"Restaurants, Fast Food, Burgers"
Ye4uQAkfHbh8w0cCXCCLjQ,Café Zupas,8850 W Charleston Blvd,Las Vegas,NV,89117,36.1594764,-115.2886202,3.5,110,"Soup, Salad, Sandwiches, Restaurants, American (New)"
XdOxflXrlWRdL9IWzXC54Q,Olive Garden Italian Restaurant,6191 Centennial Center Blvd,Las Vegas,NV,89149,36.2727664693,-115.2665289859,3.5,254,"Italian, Salad, Nightlife, Restaurants, Bars, Wine Bars"
Rr0ZigFhRXjBrvaHo0BTCQ,Olocuilta Restaurant,1756 E Charleston Blvd,Las Vegas,NV,89104,36.1583983906,-115.1259295779,3.0,16,"Restaurants, Food Delivery Services, Food, Mexican"
cYwJA2A6I12KNkm2rtXd5g,Gordon Ramsay BurGR,3667 Las Vegas Blvd S,Las Vegas,NV,89109,36.110724,-115.172169,4.0,5484,"Restaurants, Burgers, American (Traditional)"
GPVnzRcvlhEK0-c6PImyoA,Einstein Bros Bagels,McCarren International Airport,Las Vegas,NV,89119,36.0829300716,-115.1509873555,2.5,55,"Restaurants, Breakfast & Brunch"
NDs6xlZesy9xZFt2Lio6XQ,Tropical Smoothie Cafe,"9440 West Sahara Boulevard, Suite 105",Las Vegas,NV,89117,36.1454693,-115.30089,2.0,116,"Juice Bars & Smoothies, Food, Restaurants, Wraps, Sandwiches, Cafes, Salad"
iTCH7y2KLRMKMxdEkgUK1g,Street Dogs,"",Las Vegas,NV,"",36.169478833,-115.1410046428,4.5,25,"Venezuelan, Food Trucks, Food, Restaurants, Latin American"
nM9NwHXy3EadihjJTG2i5w,Pancho's Vegan Tacos,"4865 S Pecos Rd, Ste 5",Las Vegas,NV,89121,36.1007774746,-115.1018145027,4.5,485,"Vegan, Tacos, Mexican, Restaurants"
HY1qcwlWLkH2_4dIWjCmQQ,D E Thai Kitchen,1108 S 3rd St,Las Vegas,NV,89104,36.1584415,-115.1512002,4.5,86,"Food, Restaurants, Thai, Soup, Vegan, Seafood, Noodles"
1ZhZUzFbbt1gGXDEW3JaBw,Griff's,3650 S Decatur Blvd,Las Vegas,NV,89103,36.1237099,-115.2073495,4.0,55,"Restaurants, Pool Halls, Bars, American (Traditional), Nightlife, Sports Bars"
3LWsVfsSmb_Nzbi2YQ-NIA,Delhi Indian Cuisine,4022 S Maryland Pkwy,Las Vegas,NV,89119,36.1162841619,-115.1359766736,4.0,629,"Halal, Restaurants, Buffets, Food, Indian, Food Delivery Services, Vegetarian"
haubHM36Z-enialDObecrw,Pellegrino Pizza & Deli,3801 Las Vegas Blvd S,Las Vegas,NV,89119,36.099039,-115.17044,3.0,8,"Delis, Restaurants"
_JbuDLG7SFEtiCVDT1M0CQ,Bowlology,"10870 W Charleston Blvd, Ste 140",Las Vegas,NV,89135,36.1608501,-115.3334837,4.0,228,"Poke, Restaurants, Food, Juice Bars & Smoothies, Acai Bowls, Live/Raw Food"
hU6K1xshNHz7Q-psStmoug,Carl's Jr.,4901 W Craig Rd,Las Vegas,NV,89130,36.2384815,-115.2093642,2.5,5,"Mexican, Restaurants, Fast Food"
8Yz1eFsaUy-ny3B6YZDOrg,Outback Steakhouse,7380 Las Vegas Blvd S,Las Vegas,NV,89123,36.0557884597,-115.1715902086,3.5,291,"Restaurants, Steakhouses"
9UVkAmyodpaSBm49DBKFNw,Sweet Poké,"5655 Centennial Center Blvd, Ste 120",Las Vegas,NV,89149,36.264618,-115.257566,4.5,383,"Japanese, Asian Fusion, Sushi Bars, Hawaiian, Food, Seafood, Poke, Restaurants"
RUsoxvu4HH0fcGW14hbPhg,Valerio's Tropical Bake Shop,3890 S Maryland Pkwy,Las Vegas,NV,89119,36.1182191,-115.1357269,4.0,68,"Restaurants, Filipino"
fg9Pwv9jDwZz0L02nJtGVA,Kapit Bahay,"4115 Spring Mountain Rd, Ste 104",Las Vegas,NV,89102,36.125902,-115.195127,3.0,86,"Fast Food, Restaurants, Filipino"
Kuwf8Xaid8X5DwYZLfObqw,Rollin' Pizza Pies,2025 E Sahara ave,Las Vegas,NV,89104,36.1435717,-115.1247266,4.5,6,"Food, Food Trucks, Restaurants, Pizza"
zKC3gRFQ8eRU8oRXENAEaA,Rub Bbq,3700 W Flamingo Rd,Las Vegas,NV,89103,36.118699,-115.186442,2.5,28,"Restaurants, Barbeque"
-dGORHtjPRnQzTZ2-SYa_g,Great Wraps,3200 Las Vegas Blvd S,Las Vegas,NV,89109,36.127032,-115.168361,3.0,32,"Restaurants, Sandwiches"
eV-5b1Bjtnn-QePN3t3taQ,Stir Krazy Mongolian Grill,"3345 E Patrick Ln, Ste 100",Las Vegas,NV,89120,36.0789113018,-115.1024759933,4.0,233,"Asian Fusion, Restaurants, Mongolian, Chinese"
nwr-HNLERXNh31LQp6fN-A,Buster's Dawg House,"",Las Vegas,NV,89129,36.2330997,-115.2719048,5.0,5,"Food Trucks, Food, Food Stands, Hot Dogs, Restaurants, Street Vendors"
nlsibvBeSc8vfus2KuQatA,Handel's Homemade Ice Cream & Yogurt,"10170 W Tropicana Ave, Ste 150",Las Vegas,NV,89147,36.1015133836,-115.3144338727,4.5,357,"Juice Bars & Smoothies, Patisserie/Cake Shop, Food, Ice Cream & Frozen Yogurt, Bakeries, Restaurants"
ZkGDCVKSdf8m76cnnalL-A,Le Village Buffet,3655 Las Vegas Blvd S,Las Vegas,NV,89109,36.1128421245,-115.1705693105,3.0,2349,"Sandwiches, French, Breakfast & Brunch, Buffets, Restaurants"
i7__R4dmGUayzNB939Zm0A,Shuseki,"5115 W Spring Mountain Rd, Ste 117",Las Vegas,NV,89146,36.1256798068,-115.211598618,3.5,169,"Japanese, Ramen, Sushi Bars, Restaurants"
cPaXllVOblQn3kHQ8olDsw,The Memory Thai,4005 E Desert Inn Rd,Las Vegas,NV,89121,36.1292179,-115.0875123,3.0,98,"Restaurants, Soup, Noodles, Seafood, Thai, Food, Vegetarian, Food Delivery Services, Asian Fusion"
mvLdgkwBzqllHWHwS-ZZgQ,Elia Authentic Greek Taverna,4226 S Durango Dr,Las Vegas,NV,89147,36.1129188,-115.2786224,4.5,144,"Salad, Mediterranean, Greek, Sandwiches, Restaurants"
eBj_YyJU5jVu6tbZCkdtDA,Brio Tuscan Grille,"420 S Rampart Blvd, Ste 180",Las Vegas,NV,89145,36.1671901,-115.2855925,4.0,530,"Pizza, Italian, Nightlife, Bars, Cocktail Bars, Restaurants"
-WLrZPzjKfrftLWaCi1QZQ,Blueberry Hill Family Restaurant,1505 E Flamingo Rd,Las Vegas,NV,89119,36.114273,-115.1327773,4.0,851,"Breakfast & Brunch, Restaurants, Diners"
mmbXj7CmjGbH-wR3j6cD0w,Sweet Tomatoes,"9460 W Flamingo Rd, Ste 100",Las Vegas,NV,89147,36.1152681022,-115.2983019652,3.5,333,"Soup, Salad, American (Traditional), Buffets, Vegetarian, Restaurants"
NlGDKsTOLKyHJ0mgS_gWJQ,BB King's Blues Club,"The Mirage, 3400 S Las Vegas Blvd",Las Vegas,NV,89109,36.121618,-115.174227,3.0,173,"Nightlife, Southern, Restaurants, Arts & Entertainment, Jazz & Blues"
u0YYkO2CeD3JFCkR1wSMog,Martorano's,3655 Las Vegas Blvd S,Las Vegas,NV,89109,36.112449,-115.170697,3.5,399,"Italian, Restaurants"
3yhdmUXeZS5j9xZRcuIv0g,Papa John's Pizza,"10217 W Charleston Blvd, Ste A",Las Vegas,NV,89135,36.1584565,-115.3171465,3.0,7,"Pizza, Restaurants"
-153AjTW5luZPK4omEujWA,Jody Maroni's Sausage Kingdom,"New York New York Hotel & Casino, 3790 Las Vegas Blvd S",Las Vegas,NV,89109,36.1030009,-115.1735161,3.0,5,"Hot Dogs, Restaurants"
pCG8zf1IAnc9NFdPYJKdnQ,Cheffinis Hot Dogs- THE CART,520 Fremont St,Las Vegas,NV,89101,36.169116,-115.139599,4.0,102,"Restaurants, Hot Dogs, Food"
60YMDriyoqeimFOjHXCUoQ,Loose Caboose Flamingo,4405 W Flamingo Rd,Las Vegas,NV,89103,36.1149914916,-115.1998187679,3.5,46,"Nightlife, Bars, American (Traditional), Restaurants"
t22AMOX1K13PNOKqfQlGpg,Smoke Ranch Junction,2425 N Rainbow Blvd,Las Vegas,NV,89108,36.203862,-115.2432571,3.0,4,"Restaurants, Casinos, Arts & Entertainment"
eavP59x5DOpGwVFhxbG4Cg,Pho Vietnamese Cuisine,3300 Las Vegas Blvd S,Las Vegas,NV,89109,36.1247643,-115.1719639,2.5,285,"Restaurants, Vietnamese"
-BS4aZAQm9u41YnB9MUASA,Argana,8615 W Sahara Ave,Las Vegas,NV,89117,36.1428613059,-115.2802671618,4.5,73,"Restaurants, Moroccan"
lxPWvoHDxgxBXIwfRjtLwg,Zizzy,4355 Spring Mountain Rd,Las Vegas,NV,89102,36.125908,-115.197904,3.5,47,"Korean, Bars, Karaoke, Cocktail Bars, Vietnamese, Restaurants, Nightlife"
cHAhW7XJ2no_qzc46HpohQ,Five Star Tavern,1905 N Decatur Blvd,Las Vegas,NV,89108,36.1938248,-115.2068441,3.0,7,"Nightlife, Italian, Arts & Entertainment, Beer, Wine & Spirits, Casinos, American (New), Restaurants, American (Traditional), Bars, Food"
fq6qlXprwSzSUr0RKE_0rA,Taco Maker,3200 Las Vegas Blvd S,Las Vegas,NV,89109,36.1276833853,-115.1690245591,3.0,18,"Mexican, Restaurants"
8SwMaPL6AJIs1ZPSZ3NJ4w,Forte European Tapas Bar and Bistro,"4180 Rainbow Blvd, Ste 806",Las Vegas,NV,89103,36.112856,-115.242389,4.0,492,"Ukrainian, Tapas Bars, Spanish, Modern European, Nightlife, Restaurants, Bars"
MDVbJicJvqaO4WGx0vEabQ,Chili's,7530 Las Vegas Blvd S,Las Vegas,NV,89123,36.052792,-115.1715004,3.0,254,"Tex-Mex, Restaurants, American (Traditional), Bars, Nightlife"
d9N9po3OjG4AjyxOylFnmQ,Del Taco,1802 E Charleston Blvd,Las Vegas,NV,89104,36.1585666986,-115.124751781,2.5,20,"Restaurants, Mexican"
U0UnBjz9DugW2qRZputKBg,Manan Bakery,"6620 W Flamingo Rd, Unit 4",Las Vegas,NV,89103,36.1150513,-115.2365638,4.0,273,"Coffee & Tea, Restaurants, Food, Creperies, Cupcakes, Custom Cakes, Desserts, Bakeries"
kqEvZj3BgmSKn4I-O-Adsg,Don Tortaco,"9635 Bermuda Rd, Ste 100",Las Vegas,NV,89123,36.01453,-115.155241,2.0,4,"Restaurants, Mexican, Fast Food"
gaV_IfrK2X2Lc_BNSobKOQ,Subway,602 N Rainbow Blvd,Las Vegas,NV,89107,36.179178644,-115.2419784095,2.5,13,"Restaurants, Sandwiches, Fast Food"
avBS62WEvwWyoDWBXAlxmg,Subway,"3395 E Tropicana Ave, Ste 11045",Las Vegas,NV,89121,36.0996688,-115.1014346,4.5,13,"Food, Restaurants, Sandwiches, Fast Food"
-G7MPSNBpxRJmtrJxdwt7A,La Costa Del Sol,2208 S Nellis Blvd,Las Vegas,NV,89104,36.1470589,-115.0646636,3.0,53,"Restaurants, Mexican, Salvadoran, Latin American"
9WeJvvyT-j3btKwvTXyzjw,Dotty's #7,2101 S Decatur Blvd,Las Vegas,NV,89102,36.1486301,-115.2093281,2.0,10,"Restaurants, Casinos, Arts & Entertainment, Nightlife, Bars"
KOPittXGiS_CpoAYdPpqGQ,Pearl,"MGM Grand, 3799 Las Vegas Blvd S",Las Vegas,NV,89109,36.1033743,-115.1693962,3.5,123,"Chinese, Bars, Nightlife, Restaurants"
5RTL-ZQ8LS6gN3TLpJmDkg,Nayar Sonora Taqueria Mexican Food,"3380 E Russell, Ste 107",Las Vegas,NV,89120,36.0871503,-115.1015968,4.5,9,"Mexican, Restaurants"
Q96qeGBTH-yNZzhJHe8uIQ,Sahara Korean Restaurant,"735 E Sahara Ave, Ste E18",Las Vegas,NV,89104,36.1438508,-115.1450044,4.0,8,"Restaurants, Vietnamese, Korean"
7eJGceqlI4c9Yd2uXulBug,Bistro Mobile,4835 S. Rainbow Blvd,Las Vegas,NV,89147,36.1010837,-115.2432036,3.0,4,"Cafes, Restaurants"
C2QQN6wmEBSCcohrMP7s5A,Ah So,3500 S Las Vegas Blvd,Las Vegas,NV,89109,36.1177182464,-115.1752889156,3.5,7,"Restaurants, Chinese, Fast Food"
y4jBVV_r8sVnz0WBEQrvMQ,Pete Rose Sports Bar And Grill,"3743 Las Vegas Blvd S, Ste 100",Las Vegas,NV,89109,36.1068162,-115.1721927,3.5,77,"Sports Bars, Bars, Sandwiches, Restaurants, American (New), Nightlife"
U1XLS-uQJVnQRvshnvAeXQ,The Little Kitchen Cafe,"4215 Spring Mountain Rd, Ste B109",Las Vegas,NV,89102,36.1254542,-115.196476,3.5,89,"Restaurants, Food, Taiwanese, Shaved Ice, Chinese"
q8zJESZE4ywTGS2pEQIrGQ,La Choza,1520 N Eastern Ave,Las Vegas,NV,89101,36.186634,-115.115631,3.5,26,"Mexican, Restaurants"
bXISj8RpXaAilaPLtJuzKg,Aces,S Hall,Las Vegas,NV,89109,36.1284019456,-115.1529019624,2.0,6,"Food Stands, Restaurants"
T5UBAJt5Kod_wQGbH6m9hA,Los Molcajetes,1553 N Eastern Ave,Las Vegas,NV,89101,36.187952,-115.1166005,4.0,164,"Mexican, Restaurants"
mpagb10MIjnX_IMTh2XSzg,Veganbites,"7293 W Sahara Ave, Ste 8",Las Vegas,NV,89117,36.1435828564,-115.2511349542,4.5,39,"Vegan, Food, Restaurants, Bakeries, Breakfast & Brunch"
IYydfjUO5kb-N4KwSPlEcA,Mo's Race Day Cafe,6825 Speedway Blvd,Las Vegas,NV,89115,36.2789680777,-115.0212328881,4.0,59,"Cafes, Restaurants, Coffee & Tea, Food, American (Traditional), Local Flavor"
6tSvz_21BMo3a4GaItwa0g,Sushi Ya Las Vegas,"3650 S Decatur Blvd, Ste 31",Las Vegas,NV,89103,36.1237099,-115.2073495,4.0,1133,"Restaurants, Sushi Bars, Karaoke, Japanese, Noodles, Nightlife"
VYPovuzh6JwTxgEdkb9XLQ,Taco Bell,3661 E. Bonanza Road,Las Vegas,NV,89110,36.173505,-115.094507,1.5,7,"Restaurants, Fast Food, Mexican, Tex-Mex"
EnCIojgP5KTr1leaysFE3A,Viva Las Arepas,"1616 S Las Vegas Blvd, Ste 120",Las Vegas,NV,89104,36.1518972,-115.1525341,4.5,1395,"Latin American, Venezuelan, Food Stands, Restaurants"
8cn8zqkyz-UpGKXcKeIRYA,Wasabi Jane's Venetiaen,3355 Las Vegas Blvd S,Las Vegas,NV,89109,36.121428,-115.169617,2.0,11,"Restaurants, Japanese"
XjsCGzq5P1pCiAHotA9HCw,Round Table Pizza,"8878 S Eastern Ave, Ste 104",Las Vegas,NV,89123,36.02818,-115.1149077,4.0,12,"Restaurants, Pizza"
eSLwC2iFJOU4UWXyuPiTpg,Hennessey's Tavern,"425 Fremont St, Suite 110",Las Vegas,NV,89101,36.1689181,-115.1415925,3.0,384,"Pubs, Bars, Irish Pub, Nightlife, Restaurants, Irish"
PAXyu9k1HeszWOuRCgvcsA,Bella Notte Italian Bistro,"4460 S Durango Dr, Ste H",Las Vegas,NV,89147,36.1082160807,-115.2781162299,4.5,54,"Nightlife, Burgers, Wine Bars, Bars, Pizza, Seafood, Italian, Restaurants"
LrO_Xy6lfpbTgFoJcOjY4w,Round Table Pizza,"7460 West Lake Mead Boulevard, Sutie E-8",Las Vegas,NV,89128,36.19697,-115.256147,3.5,102,"Buffets, Pizza, Restaurants"
S-egzF2c7bRpCUNbZqV8dg,Truffles N Bacon Cafe,"8872 S Eastern Ave, Ste 100",Las Vegas,NV,89123,36.027835,-115.11599,4.0,822,"Restaurants, Cafes"
KhWl4Mwhm_Oqq0zIIz-0wQ,Carnival World & Seafood Buffet,3700 W Flamingo Rd,Las Vegas,NV,89103,36.117506,-115.188844,2.5,625,"Restaurants, Buffets, Seafood"
SQ8Tkavc4TJj-2kanEDzLg,Red Rock Pizza,8455 W Lake Mead Blvd,Las Vegas,NV,89128,36.19787792,-115.2804902771,4.0,166,"Restaurants, Chicken Wings, Pizza, Italian"
217u7Wad7y90x4el26-TIw,Capriotti's Sandwich Shop,"7240 W Azure Dr, Ste 155",Las Vegas,NV,89130,36.2744979,-115.2525025,4.0,87,"Sandwiches, Food, Restaurants"
wpkmz67yw3oyXc0ykIslNw,Dang Dee Thai Cuisine,"6087 S Pecos Rd, Ste 102",Las Vegas,NV,89120,36.079497,-115.101643,4.0,60,"Restaurants, Thai"
EqisTm5p7M27J4NUY5XG_w,Potato Corner,6605 Las Vegas Blvd,Las Vegas,NV,89119,36.0677261784,-115.177431917,3.0,48,"Restaurants, Specialty Food, Chicken Wings, Fast Food, Food"
85gYSNxRpFIbQ3JVcudsVw,Pizza Hut,4870 Boulder Hwy,Las Vegas,NV,89121,36.1153822,-115.0680757,2.0,31,"Restaurants, Pizza, Chicken Wings"
V8HEOhiEUU2i-VHcp_K8lQ,Starbucks,"2430 E. Flamingo Road, #100",Las Vegas,NV,89121,36.115125,-115.1181591,3.0,30,"Desserts, Coffee & Tea, Restaurants, Food, Sandwiches"
94BEy7wGKmrOC7sjSHMisw,Charlies  Lakeside Restaurant & Lounge,8603 W Sahara Ave,Las Vegas,NV,89117,36.143528,-115.279399,3.5,40,"Lounges, Casinos, Sports Bars, American (Traditional), Bars, Arts & Entertainment, Restaurants, Nightlife"
gh6__q2WXFuyN8gt6VAnWw,Vila Algarve,"6120 W Tropicana Ave, Ste A 11/12",Las Vegas,NV,89103,36.1016863464,-115.2255495006,4.5,190,"Steakhouses, French, Restaurants, Portuguese, Greek, Seafood"
d6m_X827VcM6ZV5C4yTiHw,Bingo at South Point,9777 S Las Vegas Blvd,Las Vegas,NV,89183,36.0108832786,-115.1758682728,4.0,54,"Casinos, Arts & Entertainment, Restaurants, American (Traditional), Bingo Halls"
MpT8KheTjs7TSDWIoMUFxg,China AAA,"9775 S Maryland Pkwy, Ste C",Las Vegas,NV,89183,36.0115778,-115.1381327,3.5,148,"Asian Fusion, Restaurants, Chinese"
7xEgy2btCKLdTe1vD14ABw,Johnny Rockets,3377 Las Vegas Blvd S,Las Vegas,NV,89109,36.127648,-115.173236,3.0,56,"Diners, Restaurants, Sandwiches, Burgers, American (Traditional)"
E7VRsyNQWPteH6_qI4j7bw,Thai Pepper,2226 Paradise Rd,Las Vegas,NV,89104,36.1445777366,-115.1552976635,4.0,472,"Thai, Restaurants, Vegetarian, Asian Fusion"
XkvvUNCmLIvOts0OftXegw,The Original Pancake House,4170 S Ft Apache Rd,Las Vegas,NV,89147,36.11362,-115.296572,3.5,382,"Breakfast & Brunch, American (Traditional), Restaurants, Sandwiches, Burgers, Waffles, Food, Juice Bars & Smoothies"
Yr_w9lakJrKMyEG_hI6zbA,Fat Moe's Pizza & Wings,"6125 W Tropicana Ave, Ste F",Las Vegas,NV,89103,36.0993613,-115.2266356,3.5,108,"Pizza, Burgers, Restaurants, Salad"
Fmij544FE1iOruoxI41kew,Pepito Shack,1516 S Las Vegas Blvd,Las Vegas,NV,89104,36.1524769658,-115.1519448544,5.0,65,"Hot Dogs, Restaurants, Burgers, Food Stands, Sandwiches"
KMxrk1YDlj_qFI1JXK4zRg,McDonald's,4945 W Flamingo Rd,Las Vegas,NV,89103,36.1148648556,-115.2090398222,2.0,62,"Burgers, Food, Fast Food, Restaurants, Coffee & Tea"
Er8DpPwf_lHHv64ncWhD8g,The Henry,"3708 Las Vegas Blvd S, Level 1, The Boulevard Tower",Las Vegas,NV,89109,36.110195,-115.173698,4.0,921,"American (Traditional), Restaurants, Breakfast & Brunch"
b1Dfmn7cmXU3GnlpNHnH7A,Philly Steak and Pizza Express,"9400 S Eastern Ave, Unit 106A",Las Vegas,NV,89123,36.018286,-115.1179043,2.0,4,"Sandwiches, Pizza, Restaurants, Steakhouses"
8dSIAoz_UphMGpZr_uMing,Rosati's,"8060 South Rainbow Blvd, Ste 130",Las Vegas,NV,89139,36.0417005407,-115.2419085186,3.5,176,"Italian, Restaurants, Pizza, Sandwiches"
NieVNg1pP-PPeGUsdpy9BA,Pinot Brasserie Bakery,3355 Las Vegas Blvd S,Las Vegas,NV,89109,36.1229174,-115.1685253,4.0,3,"French, Restaurants, Coffee & Tea, Food"
eRKVkDsHSFjaej3j7H0HyA,Taqueria La Herradura,1436 E Charleston Blvd,Las Vegas,NV,89104,36.1586404699,-115.134254913,5.0,14,"Mexican, Restaurants"
TUfb2lH2nwKqu_IyM8wA-A,Long John Silver's,1229 E Flamingo Rd,Las Vegas,NV,89119,36.114168,-115.137368,3.5,9,"Restaurants, Fast Food"
jCdi1UV7Ffuyav6bSMb3-A,Tacos Y Hot Dogs Sonora,1541 N Eastern Ave,Las Vegas,NV,89101,36.1875247,-115.1164322,4.5,3,"Tacos, Street Vendors, Food, Hot Dogs, Restaurants, Food Trucks, Mexican"
j5nPiTwWEFr-VsePew7Sjg,Ichiza,4355 Spring Mountain Rd,Las Vegas,NV,89102,36.1258775,-115.197855,4.0,1444,"Japanese, Restaurants, Sushi Bars"
HMSDOjt_KCyknzjQ9aI5Jw,Tomo Noodles and Dumplings,"9410 W Sahara Ave, Ste 130",Las Vegas,NV,89117,36.1467706,-115.3010384,4.0,202,"Noodles, Restaurants, Japanese, Ramen"
