business_id,varieties,ambience,management,service,value
JPWg9acsCv_om9UFYGMJbA,237,172,161,49,9
JQLi-Ow9pg391iMzw5LSwg,219,141,163,61,9
jrE4M9HlYp2AZZ7iQCSIRw,256,169,187,74,13
JRh14J_be0jl7Wbt412vDA,276,199,206,69,15
JsCKeWHA8n_5mFQ3F6t4UA,321,198,237,89,9
Jt28TYWanzKrJYYr0Tf1MQ,781,462,479,205,35
JTFFtWy_chbsHTs95yD_2Q,491,319,343,104,30
jtQARsP6P-LbkyjbO1qNGg,74,35,52,15,7
JuO9QpkdmbTS95GSXh4dZw,37,29,26,13,1
Jur1iiejUFw_YCkfDfy1gQ,514,322,349,125,25
jVD09YgKsDtKD5sOYes6wg,252,171,188,83,15
JVTIY3KAIaIiL0fxY82SoQ,45,32,31,12,2
jWHr_b19C1SjRvfI9jbdmQ,47,32,26,12,4
jWv5GUtEp30OD5L5C8c2DQ,659,407,441,179,45
JXAMnijxRrW-jXHGvDJzzg,65,39,44,13,2
jxbEwtV8Et1lm8ubk4AGuw,262,149,174,62,9
JXdzS5ez3semEliQyhLnqw,35,20,21,6,2
JXTlt-mRrQoE2_gfijhp4g,83,69,67,29,9
jXyy2Vc-Dgp7QguQJSfnXw,172,110,137,50,5
jY7Ql_Qk8duv7jZrMZahaw,112,57,79,28,7
Jyub3kujlSOTgxwr9wEKFQ,72,46,48,21,2
JyxHvtj-syke7m9rbza7mA,1025,707,712,269,57
K_URSTcq_chiWPcMpuo3Qw,89,49,64,30,6
K0j_Znzin0jShXVnpvW86A,691,445,460,159,33
k0vkHxJTOex5GRpcznaayA,49,32,34,12,0
K19uBHydrYAsfX3CPnFp-w,72,45,45,21,2
k1PkpDm5d5pYJI1K_3UYpw,46,39,36,13,4
k1q9f7aJ2TsoSbeA8Qm1aA,78,53,59,28,2
K2_zfa7cKbg5klHJYqoWnw,296,198,200,76,20
k2b3niokS_tosjah_rzCPw,187,114,121,48,8
k5pA0N9K2zy5OQZSqeC0jQ,98,70,63,25,6
K7ESHh6Uh5NptgI5bfsShQ,51,52,32,12,5
K7fip0nDFFdCC7OCnNOotQ,311,185,225,78,15
K7lWdNUhCbcnEvI0NhGewg,3726,2577,2563,970,212
K82LBrI3H0FVuhTbNDpRA,140,106,113,40,10
k9b96JXlNewj36ddrce9Jw,50,32,35,12,5
kABF0hYfAEnl166mn1zR1A,350,229,244,80,13
kafUXRNfQm3e_U14S2WbmA,90,55,72,29,4
KaGZE0_o1EmmSN4Fo_cpUw,158,87,102,43,8
kajp1s8tu9B59OyyHoBExg,51,31,37,10,1
KalAJyO0Zpg3K1wVwYXBHA,412,273,282,95,24
Kbbm6Vd5UdbP10dwjBghRw,176,126,126,40,9
Kbnet8BjbZpXoR_q7JLZPA,125,77,85,23,5
kc5JPu8lkg64yUbrheJxng,71,57,54,18,8
kd1VNJdd92T2eQ4hqvYQ5A,148,104,102,45,7
kDCyqlYcstqnoqnfBRS5Og,97,71,71,34,8
KDdu9HDswaJYExaGDuzRjQ,124,96,92,32,5
k-dDZvTeLysoJvjHI-qr9g,166,117,109,48,11
kE8hSuvO6eKtbRA1k541Jg,40,21,22,8,3
kGU2-r-615GNDzS-JZ6zHw,50,32,39,20,3
kgw8nBO9ZMRhukfnJd6bxg,214,132,141,70,7
KhvwEXKJXRTgcJRNmJNhsA,94,63,58,19,11
KhWl4Mwhm_Oqq0zIIz-0wQ,351,220,235,84,15
khXRwuslAgvZ8PkqCgiBKw,56,27,38,7,0
Ki8seQY5mtXc36xjoMfeDA,308,219,205,77,18
kICgNgVRkIh4doz0atyMMA,263,166,171,63,7
kJ_Rke1dt9zpbJp9lX6sXw,84,37,52,23,3
kJAmLFgiIjtjULunpr3NNg,343,217,215,82,24
KJGELptAqNER3RnNS-UqGw,68,42,36,15,0
KjjNv4YFzBFnsBh2ncH1Iw,53,33,38,12,1
kJl3l4fSa2spv_Mkhgogmg,82,46,49,22,6
KjV_68oLLSpqR96VnV68tw,90,52,68,29,5
kkdm8TM6qTaVnrz5XsG0hQ,166,107,121,41,5
KkgnBZj3jRVjCY2H49JRaw,66,43,50,18,4
KkmPDIWzvwbBpyqOHT6pcQ,515,352,346,130,30
klddGAcNIpE_aB5sd1hNXw,337,211,230,94,14
klsBtNP-vlO3QlfPbAtTzQ,58,37,37,18,1
km5aBHRss5ir_B0jvEErzQ,242,159,164,58,10
kmdFk8ETfXiuoS364jaJFA,211,132,154,58,13
KmvwcEle06KNfNhyV-QO1A,39,30,28,5,1
KMxrk1YDlj_qFI1JXK4zRg,34,31,21,11,1
Kn23LDd740SBVJ7mum0fwg,89,58,62,17,6
KN-JL6uWCfDubCztgZ6zdw,80,44,48,21,4
KNTjauGqmib3sG1HWJyKEQ,181,89,90,40,8
knWBvogziOE4f82kmmi0sQ,154,77,86,44,11
KOPittXGiS_CpoAYdPpqGQ,68,54,40,20,3
kosTPb88O4Q0XGbVbEOGCA,129,81,83,26,11
k-oXgIdQlBe9rn8rWfRUdw,40,21,22,10,1
kpLt4l5J5kbMD4oxQLC2aA,137,100,110,42,11
KPV_FVNWkgmYh1ArVlt6kg,348,222,209,74,19
kPV1DlXSkcXY5G8r2LLmEA,122,82,89,37,7
kpZjgADHSklBk3JqcO4b4Q,56,38,40,13,1
KQoeETpQ1nBEQ6fVOtFgWQ,100,73,69,21,5
KRaxPApQv43oX6Dcv3jKQA,117,77,73,28,4
kRgAf6j2y1eR0wOFdzFAuw,1027,681,693,270,50
KSkjE3krqsovBs7iC4x7ng,49,22,27,8,3
KTDDw1gAV4G_YoKOdQ1Ygw,47,30,43,10,2
KTjfQxsQDKWP0dWXBCyXuA,120,73,76,25,8
Ku3ATIQunBSCP6_j6yOKFA,38,26,32,3,5
kUntNQ5P9IrRzEoHdRxV-w,59,38,35,15,2
KUOa1acSFn6DkO9jp-sn6A,202,125,133,38,9
KVsv8wRGnLX8QWoNZKNMQA,376,273,257,96,25
kwacNh9UDn_sIf0-wBatgA,96,69,69,32,7
kwLlQn95rqiqvmM4Yc2hIg,83,45,68,23,3
KXaoMnxau0tei2uRZuA9mQ,39,27,18,6,1
KXITXbKuE60WSUDs7NZVLQ,401,249,280,106,17
kXl44keW3wZaJpjEqHk30g,94,70,81,36,7
kXxSkjIByGp4X6-FIO8_Qw,85,51,58,18,5
kYvZZ_aKaKLQKeyms74T2Q,262,169,180,63,7
KyzPvdGPb2ubVlXJrS2QPA,122,69,79,28,10
kzwiQ54fopeTgGEIkgJ2dQ,52,44,37,14,4
L_gl5gnEMxvADScorL-2Hw,47,25,31,19,3
l_GV0hgEoTUf70uJVT0_hg,1257,827,901,349,76
L_ZLtfHvfzfoNVQ0-okTXg,665,445,466,175,34
L1-1P3acJc4gEFvWwjXcNQ,314,226,204,77,25
L16ly2UGc9j4qO3Id8Gx3A,137,91,104,38,7
L2W0QLXIIR5MEmhQwZk-iA,151,107,94,37,14
l3joBBpkq0ib11dKUpKMAw,292,200,222,91,10
l4qomOr-2ZDOjWXSZXpzZg,69,48,52,19,5
L6kFtq-C4dJJZJGk5Q8vRw,51,26,28,12,2
L6qd3x0bHymyxub9dF7lIA,141,90,87,33,4
L6RxkP8dneVGelDLUhjCug,50,34,42,15,1
l6TEtn0bxJlXXVnKhwyeAw,115,57,78,31,7
l7BLw7-bKVD7fImtls4Lfw,47,27,36,5,1
L7SKlQ4hH12eIqmabXzE0Q,77,59,47,10,1
l9bKROPyMVm5cfQXPX09ng,70,41,44,15,5
l9oTh1HKQt_o4SN63cNNMw,39,42,23,10,5
Lau3N654yNyWdIIybea1uA,340,240,230,98,17
LBwFjTUlDeikknOoQTXxhg,39,27,25,6,2
LcbMEHpN5r45I4ZbyxhK0w,56,31,32,14,4
LcTlT1Uf6XckMjWwRr49sQ,49,29,23,15,2
lCwqJWMxvIUQt1Re_tDn4w,37,29,27,10,4
lDr1pXOU75er2vmFigQc7w,54,25,32,11,3
Le6cwbZL4tDZwNHwipfKg,241,154,171,62,22
leXt81sCi1dyH1RF7nT3ig,33,29,28,15,2
LEzaRCdhDfO2eM75HZNnUQ,197,137,140,52,16
lF3klLu44Jaq3UqO9a50Pg,81,67,65,19,5
lF4pEu4_55SSFEo6Q58ftQ,97,69,67,25,5
lfgTv3MpQr9vIp79zuhAfg,51,40,31,8,4
LFs5jyYdXlzi0SpAYi1eSA,808,557,558,217,34
lfXfxBms5z1nwzkxxLFBWg,79,38,38,16,3
lG759ODx7tj6wbS7rYip1g,139,95,94,34,6
LgTBbuKTSm4qKHEmFAEJmA,50,22,25,17,0
LgvgD8JllzVmIdme4OP7Eg,82,37,54,20,2
lGy7jJ9oVZUJNkmZj7ewgA,348,239,230,81,21
lHCwqXdDSmlmqe88WpjeEg,40,23,37,9,2
liGn7sPOvUuy3kcwbhRkbA,148,102,78,47,8
LIU7IcJtD9VieoIo__wd9Q,125,89,102,29,4
L-IyrAwnrg9A2yW7zPI_UA,72,49,63,19,6
LJQCv30PCIpC3FnvHF5mXQ,95,66,46,18,10
LJt-NO2FhvQxTmBoaaLhTg,135,87,89,29,12
lKH_cqeaeVpHdsO2dK58OA,172,117,121,43,7
LklWSvyLZXN3tEGxT8rIfg,64,48,44,13,1
lKq4Qsz13FDcAVgp49uukQ,381,239,238,84,18
lLMJsTchKYF1O0fpNWpCRA,60,56,40,14,7
LlnQ272NNjTVlYhCjMuCCw,41,31,30,15,4
lmxA0dJM0XsPCIHPXhEQ-g,474,299,319,126,26
LN0JGAl8Rr_r_5t_X8Kz6g,95,84,73,26,6
lnZKSuiE8c8_zYaLTZacmQ,192,126,141,55,18
lokPfoken16iTeAJ2PAwmQ,78,66,63,28,2
lomynsQfC1dALfxyh-x_iA,73,50,46,15,1
lOQPeguczAueJnLmDUTfGg,459,251,303,123,21
loSgYD9dHOsjjm7QCly5qw,207,154,146,71,10
LOWn1xi9PfG2kxrUuC21nA,81,43,43,15,2
LpGCzgAKNSpzDNEUMVVtZA,296,229,219,79,23
LPMZ9N1sAjs2nDx7DmiZ2w,77,55,62,20,7
Lq9rYrwvWV5QDBYzq7MGHQ,253,176,178,73,13
lQ9VmIWvM6v-rONPkYX8aQ,72,43,51,18,1
LQg6wHIu5SGsWI0U5siclw,89,55,65,26,3
LQNrsH1ctqV256-v5v4jdQ,86,49,65,26,3
LQZ2yBIAFmXYbDD0Z2Nhug,46,40,35,11,1
LR0qF0FEVsCOhYWUOiH26A,1310,861,846,327,71
LrO_Xy6lfpbTgFoJcOjY4w,61,37,42,14,5
LRpFWbovjUShlvCKQOS-Ng,52,37,29,9,3
LrxDRg8SQdgHMoz3TSAYFg,141,74,78,25,6
Ls89UV4aSRE8eW2Pj_LaWg,56,30,33,6,2
LsfKW67Qe_0bU4krXEkOAA,46,23,33,17,0
lsLelczQjIZLHVt2-e44lA,80,54,57,19,3
lsMvf-DxBO3As2KgLHtbFw,53,37,40,13,3
lTixk1IT-D4hoMZ6LgoyHQ,547,325,367,144,27
lTXFSaZC8tkZujYxRG-Dcg,87,50,56,22,6
LtXy1VinKWfuLFslVarKRw,349,261,239,89,23
lUSAupdaVSoEaUO63RdPZA,43,25,25,13,3
lVfZ2AaYRYHCFenUMQna8g,93,76,63,25,5
LvNQkpggm72kJUTzO0juWQ,95,66,61,24,4
LV-oONzEA22qiBEFK1sckA,162,95,111,41,10
lvuuyYZ-CzFrg1BLdV2OPw,269,178,191,82,13
Lw9EBaDVg5R36dIE6N2oqw,84,42,64,20,2
lweobd-AOEP1lYNTfhuHhQ,127,85,86,35,8
LWgaRojEN8a-V6yxORo7yQ,137,89,95,39,8
lWnG8JOua6jJ_STTLLstlg,41,43,34,11,1
LwQB9H3jZ9wTk24Lr-AnZQ,608,390,390,148,31
lwxYmWqjmEZ0ukCsXC9Pfg,518,371,395,153,35
LXt2Aycp2ILMWQmKsjl4Wg,58,33,46,15,3
lym9VHmU2QupopVsMGt7lg,74,53,63,27,6
lYsq47uDzdjYUGtyUq8aaQ,217,143,135,53,12
LyVLSt5aLx-4Ll2XB-U-5Q,108,81,69,21,7
LYWbyu1EQM2o5hwHG5_Ldg,509,355,379,145,41
Lzg7YuoP1SDyg2S5lvBvhg,92,53,59,20,10
L-zHt7gZITG1z8l7TZ4dUg,53,28,31,11,3
LZSyWy4IHgXg6QhW2jrBlw,73,54,42,20,2
LzUYsR54hd8cCiYXTquRA,257,163,174,70,17
Lzv68iVkRHstVvW3aXNWkA,287,186,190,82,12
lZZLmG1ANLq2Yb3KuVA4NA,203,156,141,57,14
m_CqRpEZ2XDH3fp-KFAycQ,165,97,119,44,5
m1BL2XSBqnqP1qfmbrKmug,119,85,77,33,7
M1hEQVMiND1rbiT8mo2j0g,87,59,33,16,3
m2QQNcBKeZIFYy16lVMogw,76,49,50,22,4
M30I1NPl5JuHthxo1IXPGg,309,206,211,81,14
m3XyLvnOVvt-jECDnEWuwA,106,83,76,31,6
M4vh_kzppP1nsxo7hsaVIA,183,129,124,61,10
M51gw2cz_vXarNBLbKkOxQ,301,197,230,85,14
m51uL1LZhKYf2y_yG4NEng,196,127,121,44,7
m5niZy68d2gTtVWz89elfA,223,167,172,72,16
M9zu5KTyVwVC-45Mn8Wp0g,91,60,65,28,6
maIam6HyU4FB_sBIk9ippA,56,34,34,21,3
mAIPUQPJiWXudRbOaBX33g,53,47,39,15,4
MAuSh7NKoT__CQ4BumoayA,439,321,299,126,25
mB_cI1tCrNxxvr2e2myNrQ,211,138,136,61,13
M-bM5y8qdE-Z3mfZept1EA,88,45,56,20,6
mbZe40oM-Ha-Q_qWh49-Mg,43,33,29,12,3
mC263CTDDRaeqg-pFju4Xw,62,49,36,16,3
M--CB6Fhp4XKxsR2PlcP9w,142,85,94,36,8
McQsl_USMy6kfUz9J02Tdg,37,24,32,10,1
mcWAIj1u1S-QDBhB7CiIdQ,80,52,46,21,4
Md6895ZtS3FA8a0pUaH6nw,286,165,198,75,24
mD8bJbumIGOtlXXuvVNuqw,58,37,44,24,4
mDoLWEOFmxcQ5TAPqxoJLg,85,56,60,27,5
mDR12Hafvr84ctpsV6YLag,1426,993,1008,411,81
mDtlBsfTUPDuASvUcKWSbw,40,38,36,16,3
MDVbJicJvqaO4WGx0vEabQ,115,91,108,30,13
me17NOULVwu40AdKGYHIaQ,99,78,69,28,7
meG2hlQPCfeZ-JdvoG297g,53,38,34,14,3
mEhW0TYZi1xor_Xp15Fc2w,33,25,30,13,1
mfQfNIb3TYeBSxsN1WD8eA,53,37,33,16,5
mGCOI83lIiDfc4cEOtmZlQ,40,31,24,9,2
MgSd4P3ATkiywbbraFygHg,184,132,131,45,7
Mh84_j7YmRrAcm0DWV4bUw,418,245,271,98,19
mibbKeg4gbD9O58TCjDWgQ,34,25,28,7,3
mIlQi6nZdFbEAjZuQ6pFfQ,108,66,81,40,7
MiUrif_vYOuITF4ALf7WHA,154,111,103,35,13
mIzlYJ0n8cXIHs1JiPN8kg,107,93,79,32,6
mjhwLcuoenVW8oFhcNmlHA,215,161,134,61,11
mlOFd0pHDcav5hcnbKJiXQ,53,46,44,26,1
mmbXj7CmjGbH-wR3j6cD0w,187,134,144,55,18
mN7z9oY01Mh_-dwTyzpqg,51,41,48,16,6
MNaPOkqm2vKeNG8EqkZWCg,218,152,166,62,10
Mnf10SaW1-8O3zVF_S16Dg,50,30,34,9,4
mnU3iGsL55MCWXiWV3AcAQ,101,72,80,30,3
MnYGGxWpMyQ7oncUPjbEmw,55,46,38,9,4
MohTx0z3LnzAnr0bIsstHQ,86,54,62,27,3
MpovsyjkSkchD7ssAdEVKQ,261,167,193,72,14
MpT8KheTjs7TSDWIoMUFxg,89,61,54,28,6
Mq1_dvcg5mbeplEmCEoUtQ,121,81,70,37,7
MQD3EvzB7C8zol6kBxBrSg,159,114,100,38,5
MQI1rSTE2LGrrsPPgenCrA,127,88,104,35,7
MqIgMLUdD53r_dmx1goYJg,203,139,142,58,11
MQiNywdecInMlkW06WYaCg,38,28,25,8,4
MqYYYNA-ZYvV-1w5qcmMoA,422,260,280,113,22
mShOJ9qFk79KnZq7E8k9hQ,146,119,99,32,7
M-SS_Kr0zlC7v8kBSRa74g,195,133,135,56,13
mssvR3i_dbcM079wahykLw,60,37,30,16,1
mswelTP1cQiuAps2fSGuBw,106,72,67,28,3
MU1PQ5CWuV0OKKOeI7jx6Q,50,40,37,13,4
mU3vlAVzTxgmZUu6F4XixA,892,644,622,263,39
mUdalYTuAtnZm2K9zoH27Q,578,416,425,170,34
MUQS2XkrFl8QxCUHgSIzLA,85,64,49,15,6
mvLdgkwBzqllHWHwS-ZZgQ,75,66,65,21,4
mvyVz0gm3gdPVGg3M-o75g,216,167,135,56,11
MwCai0x6GILtK4KkwufZig,147,88,100,38,3
mwE5uNVkxCXvEuVa1KQ_3g,198,121,134,48,8
MXC9pwIxovWUc9yu1F8OxA,271,225,218,72,22
m-xsH8VkcYtTTvp2Fa6Ajw,373,250,257,102,16
mXtcO2phv1wYcI_OhL6D9g,42,35,40,11,4
MXWSSx_MvmxvptXRHUnAbg,64,36,54,15,8
MYB1ZMspBk1Xc_awp_PtSw,51,29,23,12,4
MyTsAeShB9pcWP84GSTAdw,276,138,193,83,14
mz1zD5_eqyCQNuzAqB_iKg,157,126,121,52,9
mzQLni03qPCPxkUXQ52U_Q,50,26,28,17,4
MZRqxvBkJLjKcoOjNz7yLA,265,166,171,66,12
n_K2xa_nqzUqaUJa0S_5tQ,404,254,363,124,26
n_o2DAmDBAZ-RjVDSY-5uQ,272,174,188,65,7
N0apJkxIem2E8irTBRKnHw,908,603,602,225,44
n0bg7kf6HcpFchCtxJyc5A,234,151,164,74,14
N0CoaG3cBrTGm2ecLYSzqA,350,228,252,84,24
N0l-6kdgRXEskiGw3ab05A,50,23,30,15,2
n1Ng1q300iLHYZELtOd5FA,105,76,77,29,5
n2kgJSiB7Q4u7AkDvYfzlg,44,28,33,8,2
N4BbeIbQNgtUEEMutu9U3w,172,101,114,36,11
n4E8ltk6CidI4_9s5STVtA,134,103,100,40,4
N4t78qF2C5jqYBjNr0j3_w,82,67,65,25,3
n5bR03mFAvZSYvki9MeW7g,58,32,39,11,0
N5CL5HLS6lyltw-OjjBrOw,235,183,173,63,14
N6BDiFk2CyJTMPGUlcOfAg,101,62,68,28,4
N6MzDoao6s68nAIW8vS9dQ,417,305,271,118,23
n7V4cD-KqqE3OXk0irJTyA,240,163,176,54,17
N7yuiiu8jhQ-Fl9Npflreg,594,389,414,155,32
n8_OgIBErn-7TCIr4Sn2rA,56,42,49,15,3
N8D-5-fW7EkBdKjNYGhu0A,342,213,226,79,24
n8Zqqhff-2cxzWt_nwhU2Q,655,428,473,191,35
N95IG-T9bbR2iNL9_an1SQ,144,82,100,37,10
N-A-Ys0zNx1gmA9_kTlQdA,79,38,60,22,6
NaZVUOzqk5b-l0mlki-9Og,125,72,85,31,8
NblDoJBEwhkJyvAuxzh4rg,326,225,203,94,17
nbQH8MXjxqsDzHRNTZ8esQ,183,137,130,50,10
ncEJaX_79zZGSS1NQNzu4A,60,34,44,15,0
NCR20zyNvXPb3gYpZqAvbQ,143,83,98,35,9
NcrasPRJ3xm0K7JPxLFBGA,34,26,24,10,1
nDKcQkh8vZkY_u1kyww44g,85,54,62,23,6
NDs6xlZesy9xZFt2Lio6XQ,65,50,37,13,1
NEZCr0zLIPNYWNF57KsJJQ,69,44,53,23,3
NFMD_-wFrbfdhTcdHPDCZQ,201,127,129,54,9
ni4ppUp4oHq-OSSCgUIGiA,177,100,120,47,13
NIOwzgujIXKVBEVNTQBXpg,557,340,362,142,28
nI-ZmgPjAtiNTTU-_gnoYQ,188,125,134,52,9
nJcyfIRGbI31EGLzillWYg,207,139,153,50,11
nl2nsBi9U3sW1R34nF0s0Q,43,19,25,8,2
N-L7ISdndWsIWdK0fn29wg,82,56,55,22,3
NLEe-RzDSU-5BN6xp_WWCw,439,279,313,121,28
NlGDKsTOLKyHJ0mgS_gWJQ,103,65,61,23,4
nlsibvBeSc8vfus2KuQatA,210,134,130,53,11
nM9NwHXy3EadihjJTG2i5w,265,164,221,72,6
nMaIIKEAW2cTEWbEyeFyXQ,262,153,192,76,7
NMEfM6_t_ebEtwxE_Rdf3g,40,30,39,13,0
NmOBomyz63TP9Nn2q4Z1rg,265,166,196,65,14
nnDLapJk1z2NJE0-XzwMlQ,612,405,514,168,32
NnoJ7MBgV_F-bv7FA_X_BA,50,30,34,15,2
NnV0LkIs5YjUSPzAP1nWXQ,78,41,48,19,4
NoA6bD6W7z_Aztk_cOU5cg,179,105,120,38,15
NOfbzTpQ7hrt6ZbJVeXUUw,146,105,104,39,12
nOkSC1GtMUJ_I70sb0SaeQ,51,39,44,16,2
nPBG-UbMHDMdcnW-HncZNA,185,108,157,48,6
NQhPS0MUKJgBUB6PTLlmzA,409,263,299,110,17
NQXuoB9JTPUItHvouMgWjQ,444,282,281,120,19
Nr5TGaBoGraxbZBCzKyvuA,54,26,38,9,1
NRn6yqCq3yAh7NtKBt79xQ,105,76,64,20,10
nS6QENxe6YODNrQ45bpC-A,106,66,90,23,2
NSgSagwajv26iS8zUKs2EQ,85,58,59,23,3
nt2-Zk4FmGY2SYSDBI0gHw,55,35,47,19,2
nTc-Qj_-ABZrpM9YSpJ6jA,68,47,42,20,1
ntfDRwVlUb3nmWdMdPjq0Q,207,164,165,62,11
NTQXBbCa5Ugj5lNr6E4J5w,118,83,75,31,6
NTtLuuBKpywlyIz6oyd9kg,165,102,113,47,15
nu1GQ_Q43JqzrWMZE_dE1Q,248,170,191,67,5
NUpRBNSWuhRQ2tze3-A-Ng,118,66,77,39,8
nUpz0YiBsOK7ff9k3vUJ3A,978,564,678,246,39
nuRLQaPYbH6raFgSv-C_8g,133,73,104,32,10
nuT8Bgfz7HTJQqbJFddkBw,93,60,62,27,4
Nv8p5Hpf3dfAPx14yoRaBA,54,40,38,14,3
nVAJZ6BJ9PPlxDXn976R6A,629,364,437,178,22
nVHrMUiXqt3bMAia27gRhA,57,38,46,17,4
NvKNe9DnQavC9GstglcBJQ,1525,1080,1102,455,78
Nw24O7pZTBKtQ9_DFUiRgA,111,84,79,32,6
nW27OMU438BjZF64lj97sQ,145,75,104,38,5
NXcV1HuXbfus0QNdI6UpOA,81,67,63,22,7
NXT94mdw1KWadc3q0u0KYg,258,149,175,70,11
NyOaA9zJ_59E8ch5HgHofw,84,67,63,27,1
nyQsUIuE5hSPVbS4Z5O_UQ,60,34,42,17,2
nYzCr8fcJ2ci4aiB1-hB6w,201,116,145,62,3
O_C-2kZMHGnq3ZDL_OaG6Q,354,269,325,102,26
o_c82LAuEV5Yr30Xp2NveA,86,51,64,32,3
o-_cQmyr78y49wgRLthgew,44,24,28,11,4
o01ztaNP08Dq8DJImuovcw,29,19,24,6,1
O-04UXVtgezKPiQJOll3hg,57,37,47,21,5
o0aGMe0ukXSJgd4QefM6cQ,100,63,61,24,10
O0DxNujKaN-KIfcgbV3MgA,104,65,71,24,8
O19VReN1I2TBrJsbXUAIJg,69,40,42,18,7
O1p3opN9vH2ACTWQ5dP5lA,39,37,35,10,3
o1Pjim5n8xJjjAE_v4RiHA,50,37,39,15,3
o2nt0ZJP0WmdDL-4HV-p4w,130,84,99,33,7
O3OH5IEFMPtz7mPKakPZ3Q,256,138,166,61,11
o69XnnmtOaj6a2sjOTsGeg,74,45,49,15,6
O7HkpdnXpwKNgsA9DbMPhw,51,38,40,13,3
O7OdYts96d0IgRCGwv_GYQ,36,29,26,13,2
O7ot_LMlCfLpOP9tBqeNfw,332,256,231,105,19
O7UMzd3i-Zk8dMeyY9ZwoA,186,138,124,44,11
O85iR6k-pDHpRFwXlppdSw,55,34,39,19,4
O9LDS66IUKIBkGz_uFZKWQ,81,50,62,26,1
oaap_zKAxkrlTBwF3onmXw,38,28,30,10,0
OAbwqq66Sc2JYkO6b6rEDw,155,120,133,45,12
OaHfq01gm8PTYkJ36k1feg,76,50,59,21,8
OaM2Bjeo2Ftt84ruTrzPNQ,93,69,63,24,4
oaqbLDW3wNqkynlnp4mvlw,308,216,208,93,20
oauECSQhZKNfQz12Gjdk7Q,83,66,70,26,5
OBzPCuDTMBF4xijlnffnDw,79,50,45,19,1
OCJjExcrJVgsV675pzMLPQ,48,33,32,7,4
oDM09XMN-FG0ii_gdVMrTw,56,28,34,15,4
oDNfrdvMV2Fq0R6vd2XwNw,371,212,269,98,14
odQGs2Rv0nC0fHh4Gfp2iA,89,52,53,20,1
oE6gKgUfMd74m77d6hG9qg,70,41,69,19,1
-OEIW0dO96-492qa_luxaw,160,116,109,48,8
oEkOj9NXJFrjFn3NBB_jpA,376,236,266,86,11
OETh78qcgDltvHULowwhJg,2008,1377,1419,588,114
OFNXLfKbnsh7zV6Iu3EbyA,198,135,147,62,8
OFw59czUoeeosFMKfRawmg,221,169,149,53,13
oGYXSVs0ympLy0ur8Qnp7g,53,34,41,13,6
oH6QAuoTLFaX97oqqpLTMg,221,126,140,60,5
OHFH6ALQqq35NiEbD1eXuw,280,206,212,67,16
ohqeJybL1FuFzN4P8pwxhg,68,40,36,20,1
OHXnDV01gLokiX1ELaQufA,89,46,47,24,5
ohz8ljVxcZMo2bMGrBZfgw,225,140,175,65,8
oi3FWENKZ5y_bDCpEb8yOw,261,163,193,80,15
OiqDNSdnchr8zQhiMSInLQ,85,75,73,22,7
OIrYGca3yQdxEZQR2yhj3w,52,28,27,9,1
OJdufUU3hVabgviIBHksYw,339,211,228,88,19
oJZNHz5UUVUgrZwVBVlpYw,107,74,88,27,4
oLbHJ_qJh78Kw4fhUw1HGg,38,25,19,11,3
oljOuU-B7XUNQFPBjed2yQ,147,92,114,38,3
olmCDBoMF-EhN8U2livBSg,563,349,423,151,29
OlWWHMKPSroPqnLd1I5ujg,46,29,27,10,2
om9EXJjK3UbBFhWWhCNr3g,110,67,79,27,6
omMiNDhPYAX4TPfv4xrBLQ,48,30,40,13,1
oN_A87dyVD2FBk7coLnhCg,142,81,90,39,4
On8O41uCKj1GfF1Bt4S2Lg,113,85,80,28,4
OOHDPE3tilNC4md8Lcx_4Q,54,44,44,14,2
OPiPeoJiv92rENwbq76orA,48,37,29,6,2
OPSNdO3LNPMt7qz1MNb42g,381,282,261,113,20
OPxWcHK96_cbmiF7legDnA,149,94,86,34,6
OQcvO5P3gH0cuJ-bPXwfQQ,62,38,39,17,3
Oqqnw0Rz77sMDPHS_eN2aA,50,41,46,17,2
oRbrnRAXGQetQDbkDhJp8w,341,226,256,106,15
os_m94NtcG7JQg095WdggQ,59,36,45,15,1
Os1n1_idfw9vv9kwULGJnQ,451,344,328,121,31
ostVuyoxxQiP3Qik_L7nPA,356,173,242,85,20
osu1j_Lg8R9brpuMMn3a3A,673,367,478,193,26
Oto60yDwk1z72WmfWEYrjg,116,87,99,33,8
oUM2uISux96lMGeawHIOA,454,260,321,117,28
OUP9dy2eu_-2Mga3DpSFfQ,164,123,109,44,9
oUX2bYbqjqST-urKbOHG6w,133,92,102,33,6
OVTein0LZg3PNoEnckX0Bg,37,34,28,7,5
OVTY-NpcTA7iXbMQmusv3A,338,245,262,98,15
OVTZNSkSfbl3gVB9XQIJfw,709,533,578,197,57
ow_E3Eni1CuRgSAto0RlNA,62,37,49,15,0
ow5ku7hfMqU94mylTd3WlQ,75,49,57,23,1
owxcYAUca_6K6BAUX4V48w,90,67,81,34,7
OXBROmBWuDhRhd0BZ7zXJA,92,66,69,26,6
oXoVJ0xKv82cBo9U6oEjlQ,844,537,604,213,48
oXozyDYGP0GhwBxVIP-NZg,35,21,24,12,2
OYaL_-uxBCgrE94uNQ4VCA,63,59,67,25,3
oyh1CYVHDiAyDtF-ug8y3w,134,88,103,33,8
OYHpqY6-3C-wXR-uPbHhwA,114,90,88,36,6
oYPpWHgsjcIt-tUzGXk_eA,109,68,68,22,7
