business_id,varieties,ambience,management,service,value,business_name,rating
uDeycmwCy26ALJHeG3SsEA,2.939393939,3.126126126,2.947019868,3.054545455,3,Buffalo Wild Wings,3
udh__7erx4PuM5quw8zuVg,4.054054054,4.169491525,4.05,3.916666667,5,Istanbul Mediterranean,4
UeEzvTGkSyaHRvWTlZ1ISA,4.343283582,4.222222222,4.365853659,4.333333333,4,Amazing Thai 2,4.5
UFcCwCkp9K5D8c03Pwi7sA,3.905660377,3.680555556,3.743243243,3.966666667,3,Sin City Sushi,3.5
ufmokEGxGqEWIdvIVsNg_Q,4.534351145,4.684210526,4.670588235,4.441176471,4.666666667,Hafez Persian Cousine,4.5
UFn1moo95-PBzi9wWt5FGg,3.895522388,3.881355932,3.892857143,3.95,4.666666667,La Bocce,4
uGcC3CKAolcwfOTMjjoexQ,3.342281879,3.239130435,3.366972477,3.097560976,3.454545455,Smashburger,3.5
ugf6qjoG5h6VXR5-vpq0Qw,4.053921569,4.075471698,4.096551724,4,4.125,Firefly,4
UGiMMw54qYxac0eE_cBbaA,2.316239316,2.333333333,2.759493671,2.552631579,1.6,Sammy's Beach Bar & Grill,2.5
ugLqbAvBdRDc-gS4hpslXw,3.952987267,3.940568475,4.039381153,3.996168582,3.771929825,Yama Sushi,4
UGy0QULAPPRcOUJQSiRmGQ,2.833333333,3.135135135,2.869565217,3,3,Tropical Smoothie Cafe,3
uh7DUWtPoZkuEE05fghJ_w,4.137440758,4.196480938,4.11,4.008928571,4.125,Beauty & Essex,4
uhb7nSskHRm5RFbGkGlGwQ,3.855769231,4.161764706,4.04,4.28,3,Biscuits 2 Burgers,4
uhQoPguihcZTo8yp5o2ohw,2.858974359,3.086206897,2.868852459,2.909090909,2.333333333,St. Tropez International Buffet,3
uHUcYpGlcdlu5m7oiZGY6w,3.351851852,3.25,3.164705882,3.292307692,2.8125,Max's Restaurant,3
UHVeLqYpNLJp5mw_vnQnRQ,2.85,2.857142857,3,2.285714286,2.666666667,Four Seasons Diner,2.5
UidEFF1WpnU4duev4fjPlQ,4.251677852,4.194070081,4.275862069,4.284671533,4.037037037,Therapy,4.5
uiHyP1uOAzOPkOmnWhnW0A,2.818181818,2.826923077,2.788461538,3.071428571,1,Roberto's Taco Shop,3
uILn9EX0WW-AHL6lV8gupA,3.863636364,3.625,3.944444444,3.705882353,4,Fiddlestix,3.5
Uix-n4Jqo4W7ERagC5qAA,3.854545455,3.53125,3.967741935,3.842105263,3,#N/A,#N/A
ujHiaprwCQ5ewziu0Vi9rw,3.347246892,3.369158879,3.359056122,3.270223752,3.371428571,The Buffet at Bellagio,3.5
ujKxpaUmTUVpGRBFSvZfbg,4.064220183,3.839506173,4.25,4,4.6,Bradley Ogden,4
Uk0_hruW6Ai5Tb47zo7IIQ,3.246861925,3.371212121,3.2625,3.392857143,2,Spearmint Rhino Las Vegas,3.5
UK2Onb024Azao0DrTHSvhg,4.429245283,4.614035088,4.392638037,4.491803279,4.5,Yanni's Greek Grill,4.5
UkkIsIYoO0xF2LoysO_upA,3.877192982,3.944444444,3.872340426,4,3,R Steak & Seafood,4
uKlkVuZ5F8QoGbgVQKqH1A,3.466666667,3.541666667,3.351351351,3.4375,4,Firkin On Paradise,3.5
ULAz5fw2r3vm0N-_FTMzGg,3.151515152,3.65625,3.111111111,3.363636364,0,Goose Island Pub,3
UmfEj1Q2Ts0tTsC0LGs1Tw,3.009174312,2.963414634,3.107526882,3.666666667,3,Stacks & Yolks,3
UMqfeCItzQ2glr4d9apGlA,4.505529226,4.510344828,4.511022044,4.51758794,4.45,Sunrise Coffee,4.5
Ums3gaP2qM3W1XcA5r6SsQ,4.255319149,4.223684211,4.152173913,4.086956522,4.8,Braddah's Island Style,4
umXvdus9LbC6oxtLdXelFQ,4.30976431,4.385514019,4.3507109,4.344370861,4.2,Sweets Raku,4.5
UN_6ebslv5cxdDmZAX3ivQ,3.822916667,3.751552795,3.988571429,3.846153846,3.857142857,Luna Lounge,4
unBYTLgYlDMisk7txLivKQ,2.102564103,2.714285714,1.90625,2.75,1.5,Tropical Smoothie Cafe,2
UNI1agsPX2k3eJSJVB91nw,4.105489774,4.064421669,4.115332429,4.142857143,4.152542373,Hot N Juicy Crawfish,4
UNMBMKI9FjnO9flxPxV-1w,4.298013245,4.231481481,4.070175439,4.549019608,4.684210526,Giovanni's Hole In The Wall,4.5
upB0RQl-l529IVwgOpwOQQ,4.254237288,4.286713287,4.284482759,4.380952381,4.5,The Great Greek,4.5
upgjUq616Yz1IvAvysDLWA,4.203125,4.292134831,3.84,4.074074074,4.166666667,Ely's Restaurant,4
UPIYuRaZvknINOd1w8kqRQ,4.183427762,4.19944082,4.172939068,4.206235012,4.133333333,Monta Ramen,4
UpW3jyJ3_kTG7oDSflwnMA,3.958525346,4.024539877,4.054421769,3.979166667,3.666666667,Archi's Thai Kitchen,4
upxEHDxnEPwuts9xY0ylng,3.733333333,4.111111111,3.818181818,3.4,4.5,Gyro Time Restaurant,4
uQavb7YPhMo89AjwZcjb0w,3.030769231,3.075630252,2.833333333,2.862068966,2.142857143,Kimchi Korean Bbq,3
uqo0qY32KN0wyzsB30hB5A,3.393442623,3,3.318181818,3.8125,3.5,Denny's,3
uR2GNRdrkY2KeYggp4bCUg,3.125,3.32,3.321428571,3.466666667,1,Stripside Cafe & Bar,3
uRhytgGI6IcMQRZ7wi-XrA,2.716981132,2.755555556,2.459459459,2.4375,1.666666667,Carnival World Buffet,3
urSuLlkYXXI5uwtKIxl9ew,4.366071429,4.658536585,4.358974359,4.551724138,4.333333333,Joe Maxx Coffee,4.5
USMzHt3XL3nPXVVOfRw1-g,3.568965517,3.357142857,3.666666667,3.416666667,4.5,Bjs Cocktail Lounge Decatur,3.5
UT6L3b7Zll_nvRidijiDSA,3.784776903,3.777777778,3.784053156,3.796460177,3.761904762,Five50 Pizza Bar,4
UTXNr62dGSK-tet8OeXUcQ,4.094812165,4.056603774,4.102150538,4.137931034,4.192307692,Yard House,4
uu5AtMrz_94e8kk4Gixg9Q,3.205607477,3.12195122,3.462686567,3.15,3.5,Jollibee,3.5
uUEKndnFbHD8mVkGiirtpA,4.214814815,4.051643192,4.154255319,4.191176471,3.8125,Tommy Bahama Restaurant | Bar | Store - Las Vegas,4
UUfioP3G4Qowm0x2HQlPtA,3.5,3.471698113,3.28125,3.142857143,4,Hot Head Burritos,3.5
uuGL8diLlHfeUeFuod3F-w,3.640088594,3.658718331,3.614767255,3.472222222,3.538461538,Tom's Urban,3.5
uuGlYAIvYAX1q1KhpY6dtA,4.060836502,4.086538462,3.848648649,4.033898305,4.2,Brand Steakhouse,4
UUGoM4q4i8rK2CBRS0xDAw,4.126822157,4.121428571,4.11691023,4.130434783,4.233333333,Jean Philippe Patisserie,4
UutHMmZx1CQcjiyfmVa_7g,3.941176471,3.59375,3.897435897,3.615384615,3.75,Eddie D's,4
Uux8P1ruzjPTQgOeYx68rg,3.450980392,3.880952381,3.189189189,3,2.5,Nook Caf̩,3.5
UV2Jt8slktGu14gLZeNCjA,3.965870307,3.995169082,4.086206897,4.052631579,3.967741935,Mint Indian Bistro,4
UvcH52d-FQ3waD5Z0LmFCQ,3.676923077,3.658333333,3.650406504,3.568627451,2.875,Ramen-Ya,3.5
UvF68aNDfzCWQbxO6-647g,3.461538462,3.421052632,3.25974026,3.875,3.5,Mr. Sandwich,3.5
UVqqsfogFwG_llByAzUQQg,4.243243243,4.204545455,4.211538462,4.25,5,Portion Control,4
uwBJlA27pNywYTlPBiSqVw,3.902173913,3.710144928,3.932432432,4,3.5,Overlook Grill,4
uWECX6-Uq9n8v5ipk9R29A,4.110294118,4.05060241,4.131443299,4.128787879,4.08,Lola's A Louisana Kitchen,4
UXFLCGw1yOCajlMONYQM1w,2.858333333,3,2.815789474,3,2,Ports O' Call Buffet,3
Uxm9N6jwmJybOv1NcBbnRw,4.027607362,3.985714286,3.898617512,3.957142857,4.105263158,Sekushi Japanese Restaurant,4
uzPW_24SThB9mYA8GH8HFQ,4.227272727,4.078431373,4.171428571,4.055555556,5,Lucy Ethiopian Restaurant & Bar,4
U-zsJM-VN89i3PbaIbKmJw,3.051204819,2.911646586,2.965957447,3,2.583333333,The Pub at Monte Carlo,3
V_KBvMXyBjvLH3rYcn-eXw,3.907894737,3.653061224,3.884615385,4.25,4,Create,4
V_TxEdzeEs8P5nGPANOY7A,3.2,3.222222222,3.291666667,3.421052632,2,High Roller Pizzeria,3.5
v_yCY6NCwxCPIsNZR80UfQ,4.233766234,4.295811518,4.194690265,4.234782609,4.1875,Donut Bar,4
V-0qRzBHKixmQgon_fW_AA,4.278145695,4.341968912,4.273913043,4.152777778,4.153846154,Makai Pacific Island Grill,4.5
v1AE1LLWDOqe8ubOzqKADg,4.438818565,4.426666667,4.385665529,4.306306306,4.294117647,The Original Sunrise Cafe,4.5
V1EdIokE0YYN__dNYfXRdA,4.142857143,4.28358209,4.014492754,4.322580645,3.6,Pokeman,4
v2xh5qtrlRJSU3OnixJH2g,3.916666667,4.166666667,3.727272727,4.2,4,Pasta Fresh,4
V6rzs-QgnuW1CdOn-23nNw,3.9,3.8,3.72,4.071428571,4,Southern Style Eatery,4
v7xjDbezQ2xw95itvN244Q,3.387096774,3.166666667,3.5,3.714285714,5,El Diamante Restaurant,3
V96iWEiPOMLOSQgO4x2rfQ,2.421052632,2.515625,2.68115942,2.666666667,3.142857143,White Castle,2.5
V9klA6JGT6Fz2UpVP_7sBw,2.473684211,2.686046512,2.350282486,2.458333333,2.3,The Buffet at Monte Carlo,2.5
vA7BBQ9ro0fiKXE8tLF7zA,4.105263158,3.973684211,4.175,4.071428571,4,Tenaya Creek Brewery,4
vAbRNF0hJt91oCUpm_sdKw,3.283018868,3.15,3.553191489,3.1,2.75,Buzios Seafood Restaurant,3.5
VAEMdy7M4Cm0fn_Itteemw,3.980769231,4.076923077,3.571428571,3.307692308,4.5,Brigg's Oyster,4
vAh6WNioOEw7G9tGhd_JQw,3.829268293,3.848837209,3.986486486,3.785714286,4.4,Food Express Chinese Restaurant,4
VahVKCDFougCFlWH87OYZQ,3.728813559,4.4375,4.181818182,2.5,3,Village Pub & Poker,4
VaKXUpmWTTWDKbpJ3aQdMw,3.385,3.333333333,3.371428571,3.02173913,3.222222222,Buffalo Wild Wings,3.5
VbEK6-etnKKaPamrG2jWjQ,3.063583815,3.028301887,3.218487395,3.12,3,Haute Doggery,3
vbVJzKDhHlhMnKRpES5QzQ,4.179310345,4.069767442,3.982608696,3.833333333,4.428571429,Chengdu Taste,4
VD0zZKG_ZEz_VYlKLtu9Zg,4.319047619,4.293333333,4.368794326,4.122807018,4.142857143,Glutton,4.5
vdOf_NWsct8jr4qYKoE_iw,4.346368715,4.339869281,4.237410072,4.358490566,4.363636364,Yu-Yu,4.5
VeiL_tgw7dsl-7IcnOsh0g,4.567901235,4.556521739,4.532110092,4.714285714,4,Sushi Hiro,4.5
vF7nFTv22qA-YnCP09pvHQ,3.96875,4.064516129,3.580645161,3.5,5,Ron's Grilled Barbeque and Kabobs,4
VFcx35QDd_kZgLT4UDV8xg,2.365384615,3.153846154,2.777777778,2.615384615,2,Roberto's Taco Shop,2.5
VfFHPsPtTW4Mgx0eHDyJiQ,3.594713656,3.806666667,3.636986301,3.475409836,4.333333333,Distill - A Local Bar,3.5
vFfU79z5a5jQaQA_ka2ftA,3.875,3.903846154,3.724137931,3.818181818,4.2,Distill - A Local Bar,4
vFTKENEf3AxbodEshK5W2A,3.661764706,3.672727273,3.673076923,3.666666667,5,Brando's Sportsbar,4
VfxlkvZQkLr9tu_w1SU_iw,2.833333333,2.865384615,3.153846154,2.388888889,4,Napoli Pizza,3
Vg1C_1eqwIwkZLIXGMTW3g,3.701550388,3.730538922,3.798941799,3.858974359,3.9,Crown & Anchor British Pub,3.5
vGAJwqvfJLoeHdaM-8eRng,2.680555556,2.724489796,2.989010989,2.722222222,2.6,Chili's,2.5
vGLl5xum2u2Qf8_AvzSenw,2.139534884,2.029411765,1.833333333,2.818181818,0,McDonald's,2
VgrFPYtK6HGUEJVc4srpWw,3.93359375,4,3.968421053,3.984615385,3.066666667,Pho Aimie,4
VGWEpMEkzQopS5lUNd06Sw,3.394957983,3.515981735,3.448559671,3.488636364,3.85,Miller's Ale House - Las Vegas,3.5
vHt0CSynqesXox-9nBj7uA,2.795031056,2.89,2.816666667,3.114285714,3.363636364,On The Border Mexican Grill & Cantina,3
vHz2RLtfUMVRPFmd7VBEHA,4.365004704,4.336597307,4.416116248,4.334519573,4.039215686,Gordon Ramsay Hell's Kitchen,4.5
ViF5Kd7pBF1JJhlvEy1kpA,3.98,4.19047619,3.914893617,3.416666667,0,Jannat Indian Cuisine,4
viHcW-LLmOxBMHFm0jxPvQ,3.114754098,3.16,3.195121951,3.769230769,4.4,Grand Cafe,3
VIH-XvIPwAh3NqLmDbvZKw,2.492957746,2.576923077,2.534883721,2.066666667,1.666666667,Pho at The Coffee Shop,2.5
viji5rHhNlsy9w-JmUhyaw,3.558558559,3.324675325,3.425,3.423076923,3,Olive Garden Italian Restaurant,3.5
VIxWlFefTnFQPkAvDNURjg,1.84,2.545454545,2.125,1.692307692,3.5,Pizza Hut,2
vjFZt8Rt3A3kY7yWh3qmgg,3.5,3.185714286,3.307692308,3.526315789,3.5,The Oyster Bar,3.5
vjhB95c5nOXflNoyq_jKzw,3.421511628,3.289256198,3.360655738,3.357142857,3.666666667,Nacho Daddy Henderson,3.5
VkECNTcZZ1mdN-VJltJcWA,3.396039604,3.37704918,3.287671233,3.652173913,3.166666667,King & I,3.5
VKmGedwOk-16D7OawNg_ng,2.72489083,2.742857143,2.790123457,2.666666667,2.666666667,Buffet At Asia,3
vl1aHp6pvnSmpoRQShWLjg,3.451612903,3.423357664,3.359073359,3.361702128,3.277777778,Lucille's Smokehouse Bar-B-Que,3.5
vl2IZrNJEA8npSjqXbdwxw,4.135338346,4.189189189,4.251082251,4.188311688,4.285714286,BabyStacks Cafe,4
vLkKorA1gPS97Zj0_WKA0Q,4.364779874,4.375,4.142857143,4.205882353,4.444444444,Twist by Pierre Gagnaire,4.5
VlMRR74NjdysPIfaUUSoBA,3.182608696,3.151515152,3.22972973,3.1,4.4,D Grill,3
vmg_VdqXVOVhUoacU2pfdw,4.1,4.104477612,4.157894737,4.238095238,0,The Bar @ Las Vegas Blvd & Wigwam,4
VmVTDmlLZdwoRVTJO4niaQ,3.623188406,3.490196078,3.571428571,3.588235294,4,Jin Mee Korean BBQ Restaurant,3.5
VMXl3Dm1Nwvgwo1PVYTXbg,3.909340659,3.752066116,3.756756757,4.055555556,3.611111111,Gold Spike,4
VNNCmRTGq4QOT0uHdWVQmA,3.307692308,3.483870968,3.1,3.083333333,5,Charlie's Bar + Grill,3.5
VNr74A2-5_oqPN7bObPHuw,2.181818182,2,2.347826087,1.777777778,2.5,Paradise Caf̩,2
VOAO6ip7GwK4McQZbRa60g,2.671428571,2.574468085,2.739130435,3.166666667,0,Denny's,2.5
vodCM302JJ_P9yJt1WuH_w,3.929133858,3.939226519,3.957575758,3.783333333,3.909090909,Vege-Way,4
vOfz55MmWgjNQ3BA2PnhgQ,3.832369942,3.978798587,3.887550201,3.858490566,3.703703704,Marilyn's Cafe,4
vOMDU31gdylrzBhAKC9QbA,4.730496454,4.797979798,4.835616438,4.75,4.571428571,Sushi Hiroyoshi Japanese Cuisine,4.5
Voy_shxcm2YnHQOtfUj1KQ,2.523809524,2.043478261,2.307692308,2.25,0,Spicy City,2.5
VP10-f6y0I94fUh1xY2Ruw,2.41025641,2.098360656,2.490196078,2.259259259,1.5,Tropical Smoothie Cafe,2.5
VPO8pBUwYz1u6GoG0d2U-Q,1.904761905,1.69047619,1.970588235,2.083333333,1,Popeyes Louisiana Kitchen,2
vpoXE7CsEMZNzBMDvkuqHg,3.069767442,3.321428571,3.153846154,2.625,1,Aranya Thai Bistro,3
vPWvyl9gxmuOIXDBL6lSpw,3.512820513,3.730769231,3.233333333,3.285714286,3,She by Morton's,3.5
vQWVP7MtpgXFwUMvxCj9Tw,3.88372093,3.8,3.666666667,4.5,0,Metro Pizza,4
VR8QvH2g-jEG5EfMzA_G9w,3.774760383,3.764705882,3.778017241,3.901234568,3.793103448,Nine Fine Irishmen,4
VrGI7_nRjXpn0415S3coGQ,3.985111663,4.042307692,3.888888889,3.921348315,3.7,Vegas Noodle House,4
Vs7gc9EE3k9wARuUcN9piA,4.317948718,4.383333333,4.308880309,4.333333333,4.181818182,Pan Asian,4.5
VsewHMsfj1Mgsl2i_hio7w,3.5,3.639455782,3.586477987,3.563063063,3.755102041,LAVO Italian Restaurant & Lounge,3.5
VsIx1NnhM5PA8prJjIZNYg,3.378378378,3.625,3.526315789,3.272727273,0,Mermaid Restaurant & Lounge,3.5
VSKuaELhYMXOpLql_r4Z0A,3.043010753,3.019607843,3.078947368,2.896551724,3,Canter's Las Vegas,3
vstifTjwsVFXc1aprX9_iQ,4.045977011,4.028169014,4.22972973,4.130434783,3,Raising Cane's,4
vT812nRctS62PVxUverayw,4.678571429,4.837837838,4.973684211,4.6,5,Mordeo Boutique Wine Bar,5
vtBtIV_23V95SwIDvj_OyA,4.405405405,4.333333333,4.307692308,4.8,3.75,Jamboree Bagel Restaurant & Cafe,4.5
vtkJXE_Vdz27rWm6mfAw6Q,3.025641026,3.086956522,3.130952381,2.696969697,2.6,Cathay House Restaurant,3
VUtazCTIc0aoOrQprP_s-Q,2.97260274,3.064377682,2.963414634,2.673913043,2.722222222,Toby Keith's I Love This Bar & Grill,3
vW65SNLam99SyOuVagNuvg,3.524822695,3.556603774,3.514851485,3.609756098,3,Diego Mexican Cuisine,3.5
vw6WWSFqJmeeQr-MUpAMUg,2.790697674,2.916666667,2.459459459,1.333333333,1,Don Tortaco Mexican Grill,3
vWFhRvHVIJAzIeOX4g_YcA,3.4,3.189189189,3.483870968,3.833333333,0,Original Tommy's,3
VWtT4DKxQ4YVRWT88Z5SMA,3.846590909,3.653225806,3.816176471,3.775510204,4.583333333,Sambalatte,4
vx4YAA02Qz6khRD1fZ1MFA,3.570895522,3.659898477,3.601010101,3.688,3.655172414,Ping Pang Pong,3.5
VXIOTZb0vghuj9t7YSDWLA,3.368421053,3.785714286,3.658536585,3.444444444,4.5,Ice Monster Cafe,3.5
vYOtdnBm-45KQiiHj8jqaw,4.087155963,4.222222222,4.155844156,4.145833333,3.888888889,Tea Lounge,4
VzekjBEdqFdJsXEOWInA1A,4.139240506,4.196078431,3.883333333,4.090909091,4.25,Albo Pizza,4
vZLAmpN-hTI3GCT9hlHVUA,4.102362205,4.065116279,3.913265306,3.95,3.777777778,Carbone,4
vzrcPqSdRY41GoO5DR5pYA,2.949640288,3.287128713,3.288288288,3.219512195,3.666666667,Landry's Seafood House,3
VzUo-RURV3VnfNItAYM8yg,3.868020305,4.00990099,3.920634921,3.833333333,3.916666667,Boba Hut,4
w0ArxcJ0XsyK1ZwrIf3gpA,3.953488372,4.483870968,3.821428571,3.916666667,5,Four Sevens Sports Bar & Restaurant,4
W0oH-WXVdQj98XJ9Obn82Q,2.675438596,2.870967742,2.723684211,2.571428571,2.25,TGI Fridays,2.5
w0XjeV4WIUskQy8wwQf40w,3.685534591,3.65034965,3.587155963,3.745454545,3.25,Rambo's Kitchen,3.5
w12x7UBSSRsdbp3ZqguG3Q,3.836898396,3.953177258,3.923611111,3.811881188,4.071428571,The Palm Las Vegas,4
W1Vn2G1disKO52jHARIZMA,3.699481865,3.685483871,3.524193548,4.02173913,3.6,California Pizza Kitchen at Town Square Las Vegas,3.5
W1Yr6c2XDx_RBjb6WsV-aQ,4.105263158,4.178571429,3.852941176,3.962962963,4.333333333,Divine Cafe at the Springs Preserve,4
w2b0ve7xpuCQkwYICFIUOg,4.409302326,4.327380952,4.351145038,4.444444444,4.25,Pasta Shop Ristorante,4.5
W3glSnEBN3--cPX-2aQkvg,3.468085106,3.125,3.769230769,3.666666667,2,Johnny McGuire's Deli,3.5
W3ia8dkoGGRYEfFg_BiyPg,2.588235294,2.666666667,2.527777778,3.2,2.5,Einstein Bros Bagels,2.5
W-3Sy3fy85mQdd0ZNFKIiw,2.717391304,2.358974359,3.026315789,2.75,2,Applebee's Grill + Bar,2.5
w4yq1IRk0DHQE995giqjGg,3.576,3.634408602,3.432098765,3.96875,4.571428571,Olive Garden Italian Restaurant,3.5
w55IYhyLHUdsRlo_EvMmNQ,3.425531915,3.142857143,3.258064516,3,3.333333333,Table 89,3.5
w55sCX7ZkLIJNhl_RhwjEg,3.154639175,3.191176471,3.25,2.956521739,3.666666667,Paradise Cantina,3
w5CSi-An5meLnxjKSFn0wQ,3.887019231,3.902017291,3.937704918,4.08411215,3.888888889,Thai St Cafe,4
w5LUtmw4G1KD7qAntqGd9w,2.943396226,3.333333333,3.257142857,3.25,3,Yoshinoya,3
W6s1BQa6N3mU6UBTv_KqSw,4.276679842,4.320987654,4.215686275,4.203389831,4.555555556,SkinnyFATS,4.5
w6wZmLSaht7ZkGBZONeqww,2.612244898,2.5,2.696969697,2.529411765,0,Papaya King,2.5
w6zW6gIyg1sI5V6Wag_SYg,4.552795031,4.44516129,4.348484848,4.528301887,4.625,Teppan Bento,4.5
w7_1xM_WNf8nh2w-tzfAyQ,4.266666667,4.318181818,4.017857143,4.294117647,3.8,Volcano Grille,4
W7DwXa_7LNmETFHSQJZ2Lg,3.482926829,3.435185185,3.597014925,3.577777778,3.8,Sushi Mon,3.5
w7r_pDUR56k0raVroQhhww,4.039800995,4.015873016,4,4.216666667,4.166666667,Steiner's A Nevada Style Pub,4
W8apgXmOxESpoL_EeogC5w,4.062248996,4.171974522,4.029569892,4.045112782,4.5625,Fukumimi Ramen,4
w8RWhhuKxMiFCpvFvIQ3zg,4.092184369,4.088669951,4.088414634,4.089285714,4.068965517,Max Brenner,4
W90h9VXUSdRz1_uJhweVPQ,3.189873418,3.093220339,3.236363636,3.476190476,3,Yusho,3
w9gr1-mA-7zBHPjPL87Nsg,3.282828283,3.301204819,3.238095238,3.444444444,3,Magnolia's Veranda,3
WADBUPKVfOCDC7AOf8Q7Eg,3.193548387,3.529411765,3.59375,3.333333333,1,Delights,3.5
wAQr_GVUNFSvqFfr3cC9kA,3.205882353,2.96875,3,3,4.333333333,Timbers - Azure,3.5
Wbi-x-1Nbn6LFCMOSN6F5Q,2.440559441,2.542553191,2.551020408,3,2,Cafe Rio,2.5
WcGKG8_rDVBVx6lSTlWiDA,2.505747126,2.366666667,2.5,2.52173913,2.6,Cafe Rio,2.5
wCtRhzWJ40Z4F8mmg7kWg,4.091254753,4.116022099,4.142857143,4.178082192,4.210526316,#N/A,#N/A
WDKTg468bkRPW0LqbAZfmg,3.344262295,3.120689655,3.166666667,2.731707317,3,Sugar Factory,3.5
wDNRL4lm1UgeFLG9KcrjQ,3.572815534,3.810344828,3.236363636,3.538461538,3.4,#N/A,#N/A
wdOOK3K6vzQy1d_OIk-U9w,3.510204082,3.552447552,3.778571429,3.775862069,3.333333333,Yama Sushi,3.5
WDYE-OCXNgKyXGNuBjMgEw,4.236486486,4.356435644,4.222222222,4.413793103,4.142857143,Table 34,4
WEeMwRLhgCyO1b4kikVcuQ,3.105882353,2.788990826,3.15,3.088235294,3.125,Ketchup Premium Burger Bar,3
wejXAyl-ndyVpZx8x7OKpw,3.604166667,3.4375,3.4,3.222222222,5,Hank's Philly Steaks,3.5
WETHRoXB2IbixndSlOktJA,3.838905775,3.923809524,4.086065574,3.908045977,4.214285714,Lulu's Bread & Breakfast,4
wFaVu_D7LiwAeDl_TxCf8g,2.790322581,2.916666667,3.162162162,3.214285714,1,Pho Vietnam Restaurant,3
Wfl_ch21ojyHsPnkvvnstw,3.897321429,3.917241379,3.993464052,3.854166667,3.846153846,Capriotti's Sandwich Shop,4
Wg91oE233AzNieNryRJYYg,2.8,2.8,2.34,2.666666667,3.333333333,Applebee's Grill + Bar,3
Wg9272hxpu9IBTXMTB6EeQ,2.657407407,2.528089888,2.928571429,3,2.5,Chili's,2.5
WgBV0Sm-yNVgfI__5m1Bug,2.621212121,2.510638298,2.364705882,2.390243902,1.6,Tropical Smoothie Cafe,2.5
WgvJcTe_RdlIfnvxEzn2Mg,3.829268293,3.37037037,3.631578947,3,0,Roberto's Taco Shop,3.5
Wht6JaY_yLIb3usuPvSulA,2.913043478,3,2.5,2.571428571,0,Las Islitas Mariscos,3
WI1xBMN_rEaVPOL9Ad2gpQ,3.518939394,3.568965517,3.604060914,3.4,3.928571429,Tom Colicchio's Heritage Steak,3.5
wjf1uZNr6E4LQ0nUNHX5AA,3.38,3.926829268,3.27027027,3.5,3.666666667,Rivas Mexican Grill #2,3.5
WKrCvD-CoDZnCj3nsMCrRw,3.457142857,3.269230769,3.3,3.333333333,4.5,Pt's Gold,3.5
WKshNnFUI4uQee5kz6PUGg,3.714285714,4.282051282,3.875,3.9,3.666666667,Greens and Proteins,4
WkTjbYtLiZqK-jpce7Gtuw,3.636363636,3.466666667,3.43902439,3.529411765,4,Abyssinia Ethiopian Restaurant,3.5
WLblFINiPI18_o1OdDsnVg,3.016528926,3.069444444,2.841463415,2.85,3.25,Cafe Rio,3
wlcHT4d52xh52ZsIxxuGFg,3.4375,3.5,3.227272727,3.571428571,0,Smashburger,3.5
Wlcl0ITWjyhqCiSlPmSAlg,3.238095238,3,3.025,3.45,4,Billy Bob's Steakhouse,3
wlQCPszSqUi2xpGqZsWjLA,3.655172414,3.572727273,3.705263158,3.794117647,3,Biscuits Cafe,3.5
WLrZPzjKfrftLWaCi1QZQ,4.096707819,4.019933555,4.049689441,4.243243243,4,#N/A,#N/A
WmLTIN4qzZ8SjpPxsPH27Q,4.324873096,4.454545455,4.401360544,4.395833333,4.428571429,Windy City Beefs N Dogs,4.5
WO1sgbYB6u6VVcvChanp5g,3.074766355,3.091503268,3.242424242,3.245283019,3.461538462,Dae Jang Keum Korean BBQ & Tofu Restaurant,3
WO3L0pmtAO8ozspmaVdHIg,3.1,3,3.117647059,3.25,3.5,Lanai Express,3
wOmtCPiB-xeU-HknjTW4hQ,3.41025641,3.125,3.366666667,3.166666667,2,China One,3.5
WP0M2cpWzhsMwk7kPtreRA,3.836065574,4,3.846153846,3.947368421,0,Viva Mercado's,4
wPGjrXl1W0Bb8m2L7nBAew,4.451327434,4.455882353,4.328947368,4.461538462,4.25,Pho King Vietnamese Kitchen,4.5
wPiRP76arN0NB3M1ZXXp7g,3.588424437,3.515873016,3.536697248,3.666666667,3.0625,Canaletto,3.5
wpnLPAnkMEb1NpC3xiD_qg,3.963541667,4.047445255,3.980916031,3.9625,4.285714286,Aloha Specialties,4
wPqt3SVl0h3_P3-wW__gYg,4.75,4.125,4.75862069,4.727272727,5,Trillo's Street Tacos,4.5
Wq9yflrKX79xKiY__BvCoQ,4.646153846,4.613636364,4.454545455,4.7,4,Magnolia Ice Cream and Treats,4.5
wqFkAsxYPA5tcdSkYMtrrw,2.489361702,2.482758621,2.615384615,2.733333333,5,Tropical Smoothie Cafe,2.5
WRbBmXMHmdWOkeGp21OoeA,3.895522388,3.944444444,3.818181818,3.722222222,2,Mamma Olivia,4
WrHu03srbhJAw6bnTIixdw,3.598130841,3.683098592,3.563758389,3.72,2.6,Kobe Sushi Bistro,3.5
WRQ-9LluyivReFiQZFUujw,4.385356455,4.329113924,4.478658537,4.470588235,4.764705882,Buldogis Gourmet Hot Dogs,4.5
WSGHEQdcdbBWXDpna99EiQ,3.573170732,3.52173913,3.456521739,3.153846154,4.5,Teriyaki Madness,3.5
wTDsirjG5uWh9go8RLvJcQ,3.423728814,3.502994012,3.464705882,3.306451613,3.25,Robert Irvine's Public House,3.5
wuQDMDlqM17jQNo0lYQZ7g,3.899022801,3.798742138,3.922196796,4.013422819,4.043478261,Park on Fremont,4
